strategy : Subtree 
runtime : {"algorithm": 24, "total": 1571} 
# ranking start:
bbb/v2,fff/v2,9,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,7,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,5,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,3,3,Updated version,previous source: v1 / previous target: v1
mmm/v1,ppp/v1,3,3,Removed call,
bbb/v2,ddd/v2,3,3,Updated version,previous source: v1 / previous target: v1
mmm/v2,sss/v1,2,3,Calling new service,
ccc/v2,ggg/v2,1,2,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,1,2,Updated source version,previous source: v1
hhh/v1,iii/v1,1,2,Removed call,
fff/v2,nnn/v1,1,2,Updated source version,previous source: v1
mmm/v2,nnn/v1,1,2,Calling existing endpoint,
sss/v1,ttt/v1,1,2,Calling new service,
ppp/v1,qqq/v1,1,2,Removed call,
ppp/v1,rrr/v1,1,2,Removed call,
ddd/v2,lll/v1,1,2,Updated source version,previous source: v1
ddd/v2,kkk/v1,1,2,Calling new service,
bbb/v2,ooo/v1,1,2,Calling new service,
bbb/v1,eee/v1,1,2,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : SubtreeWithUncertainty 
runtime : {"algorithm": 22, "total": 1568} 
# ranking start:
bbb/v2,fff/v2,10,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,8,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,6,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,4,3,Updated version,previous source: v1 / previous target: v1
mmm/v2,sss/v1,4,3,Calling new service,
bbb/v2,ddd/v2,4,3,Updated version,previous source: v1 / previous target: v1
sss/v1,ttt/v1,3,3,Calling new service,
mmm/v1,ppp/v1,3,3,Removed call,
ddd/v2,kkk/v1,3,3,Calling new service,
bbb/v2,ooo/v1,3,3,Calling new service,
ccc/v2,ggg/v2,2,2,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,2,2,Updated source version,previous source: v1
fff/v2,nnn/v1,2,2,Updated source version,previous source: v1
ddd/v2,lll/v1,2,2,Updated source version,previous source: v1
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : SubtreeWithUncertaintyPropagation 
runtime : {"algorithm": 22, "total": 1568} 
# ranking start:
bbb/v2,fff/v2,16,3,Updated version,previous source: v1 / previous target: v1
